"gene"	"length"	"logfc"	"logcpm"	"F"	"p"	"fdr"	"gene2"	"Cxcr3_Hi_A"	"Cxcr3_Hi_B"	"Cxcr3_Hi_C"	"Cxcr3_Lo_A"	"Cxcr3_Lo_B"	"Cxcr3_Lo_C"
"2610507I01Rik"	2905	-0.0418801605964454	2.06159809232309	0.0142870277729767	0.908233578261495	0.967298685171766	"2610507I01Rik"	2.02506675793736	2.12571577694311	1.83483122486759	1.70763263608899	2.89383851831539	1.49781254115015
"2610524H06Rik"	945	0.30887329768475	4.6699973063672	3.31151231208704	0.111850329562013	0.458072208319016	"2610524H06Rik"	4.71777844970543	4.48724941667445	5.14353656037793	4.77075129670424	4.01395823201983	4.63648059802058
"2610528A11Rik"	756	-0.386150728534869	1.65240586867122	0.815330317923019	0.396721243830803	0.702450759526271	"2610528A11Rik"	1.42401278931693	1.65758610202918	0.887094369841669	1.67428424812981	2.91212666925625	0.37857887401785
"2700038G22Rik"	1370	0.387591774398868	2.94396574729621	2.57883466115691	0.152580209122713	0.499641988541921	"2700038G22Rik"	2.919309614197	3.34823481968602	3.040897737661	2.69499702934916	3.19205949096763	2.27984273088739
"2700049A03Rik"	6045	-0.0473529693243214	4.72686808278862	0.104641500744223	0.755831357015163	0.908922496050663	"2700049A03Rik"	4.55708918533718	4.5537577207074	4.94807883526488	4.42972830390613	4.77813984331623	4.99472862537567
"2700062C07Rik"	1032	0.368660295432426	3.33052111356748	2.01086167948071	0.199357512708085	0.548255253848914	"2700062C07Rik"	3.01151135158721	3.35890244427279	4.00195563881413	3.24197764070303	2.89383851831539	3.16531214077462
"2700068H02Rik"	1281	-0.142218414029309	1.62696275479632	0.121944559403832	0.737260927306556	0.89905167342464	"2700068H02Rik"	1.6189959509577	2.31291268696263	0.232142766745858	0.943227100487673	2.51746720701774	1.14698707911448
"2700097O09Rik"	5582	0.20121426566902	4.25032509248307	1.75970299893851	0.226528115279864	0.571402649760425	"2700097O09Rik"	4.23037019996846	4.50656669769888	4.29583005533702	4.06824730810346	4.23345934598138	4.12978781370787
"2700099C18Rik"	1275	0.221902113779229	3.9973746484311	1.74874209533753	0.227830215376495	0.572200544874677	"2700099C18Rik"	4.11039935051051	3.9305497561564	4.25004744097799	3.83162439607331	3.89945999607778	3.90850470542129
"2810001G20Rik"	901	0.158559486482746	2.82722411969491	0.431532059866728	0.532349371551239	0.7920660852216	"2810001G20Rik"	2.95070282842893	2.77787305206728	2.96357917318188	2.74403785221884	2.93018589160028	2.56635414437699
"2810002D19Rik"	1484	-0.148097750076539	3.85981335796642	0.651640327581471	0.446230894596901	0.740171817912397	"2810002D19Rik"	3.70670334913446	3.57560339732293	3.9852862109515	3.96170890318937	3.42640216372195	4.29571112515671
"2810004N23Rik"	1382	0.278595069077426	6.33912285946054	5.67133801379397	0.0489768069238595	0.36442456156598	"2810004N23Rik"	6.43094664208179	6.25395807462046	6.7063866836169	6.18932637756505	6.16616752519433	6.20546141256199
"2810006K23Rik"	2880	-0.13384627014287	4.18825384583953	0.594118666794695	0.466184681160502	0.753668803157753	"2810006K23Rik"	4.05851052603146	4.19150746649911	4.09811927927642	4.31540108355961	4.01395823201983	4.40353491216677
"2810013P06Rik"	2028	-0.167367903170162	3.68978094890517	0.7566590854984	0.413365872091483	0.713722054974124	"2810013P06Rik"	3.36218454906849	3.56642831765821	3.82590269874298	3.72979822149893	3.42640216372195	4.07865182766715
"2810021J22Rik"	5440	-0.218119894976142	3.46425251386061	1.35914797142249	0.282075472420459	0.616328395345802	"2810021J22Rik"	3.0698601662067	3.53854769223995	3.41739355502509	3.28679823042949	3.66076321541904	3.72114230825718
"2810025M15Rik"	1194	0.488912980889846	3.76473119999631	5.17065793666463	0.0573572667168836	0.38324022882727	"2810025M15Rik"	4.09174590346983	3.68138070081601	4.13385096464811	3.25331400519769	3.66076321541904	3.5564807146812
"2810039B14Rik"	1680	0.130079492631368	2.14674479398466	0.210607622200508	0.660278553919467	0.861198974303012	"2810039B14Rik"	1.85851080035495	2.07485868575064	2.57531602435298	1.60518180836916	2.19785420582239	2.33898368574492
"2810403D21Rik"	1005	-0.160833516148234	2.00586517159149	0.271210592830457	0.618672469733011	0.840279406158949	"2810403D21Rik"	2.08288068920806	1.85134915502881	1.78433361974489	2.10806475918703	1.70510924978964	2.33898368574492
"2810407A14Rik"	9175	-0.116093483625705	3.76208611904658	0.230821820051502	0.645647437334849	0.852796419327317	"2810407A14Rik"	3.46722382903068	4.31716708559462	2.38509805321589	3.37246663366958	4.99954345595973	2.06895104397411
"2810408A11Rik"	2442	0.00297740621309833	1.51787191870506	8.3713887188736e-05	0.992956551089174	0.997495747347219	"2810408A11Rik"	1.51082224976064	1.62260244134445	1.40436929809474	1.15144465447603	1.90096057775521	1.47162403689887
"2810408B13Rik"	16091	-0.245857429410289	4.73325312773212	1.28911815231813	0.293790373030662	0.62678229282415	"2810408B13Rik"	4.76269111955834	4.72845112910507	4.02931702230956	4.85129188858355	5.56529604681158	3.82822010986342
"2810408I11Rik"	713	0.492573519200567	3.17242651418008	4.58961476109226	0.0696162562155473	0.404040435702042	"2810408I11Rik"	3.5785915366213	3.16586426523025	3.40072877990516	2.77582943297056	3.05064101984264	2.87687695775395
"2810414N06Rik"	1468	-0.0393025876580176	2.44621095615599	0.0139531782343417	0.909306331810845	0.96732560788064	"2810414N06Rik"	2.50558452316486	2.87024581490354	1.75840614425101	1.9216972421515	2.81827554146755	2.50311804985036
"2810429I04Rik"	1740	-0.0966726644784418	2.36707063949423	0.118344732970173	0.740995350496893	0.900625017527074	"2810429I04Rik"	2.47712031207002	2.4785859542969	1.90741064189645	2.33841595278008	2.96563998554293	1.8424488836218
"2900060L22Rik"	27846	-0.247892277697219	4.35083585950781	1.31081559065932	0.290085041939396	0.624499089111005	"2900060L22Rik"	3.92262583604335	4.64810240153127	3.85065520128037	4.54491216599125	5.0785835708257	3.51861093529664
"2900076A07Rik"	852	0.0491993804713282	1.92270050314741	0.0256760658861178	0.877245119168357	0.956431105541485	"2900076A07Rik"	1.45353348309482	1.91055572191234	2.26132977857291	1.37547562627159	1.57341686048792	2.49013128375804
"2900092D14Rik"	2841	-0.442765815748452	1.2119054484393	1.29773725779742	0.292310117008631	0.625673497859551	"2900092D14Rik"	0.704288661910721	0.78142041669153	1.40436929809474	1.67428424812981	1.26734973572178	1.24300939559697
"3000002C10Rik"	1279	0.515864726869492	2.00820054075193	2.51455180049097	0.15706285905636	0.505382620164405	"3000002C10Rik"	2.24359918500665	2.41866569528844	1.99883059322666	1.64014672368098	1.47843071398865	1.99733002316942
"3110009E18Rik"	5423	-0.0220714354915692	3.62977360477338	0.0122993981662032	0.914823693826815	0.968781673525504	"3110009E18Rik"	3.17992230452676	3.75591616364375	3.86287399721801	3.44346813495743	3.87169505799312	3.56269681580327
"3110040N11Rik"	1275	0.019286413817971	4.64909919128455	0.00953592662495251	0.924961094321527	0.973776570107626	"3110040N11Rik"	4.64607657210857	4.25570497248859	4.99324215801516	4.33153497594704	4.76310578371253	4.76333926368212
"3110045C21Rik"	1135	0.209018926223327	3.14046965446869	0.968068944674135	0.358119350686492	0.673810429250211	"3110045C21Rik"	3.05067157992134	3.29368042586913	3.33207529877156	2.74403785221884	2.96563998554293	3.33470112658959
"3110053B16Rik"	10144	-0.305946287146239	4.16334703216972	2.606386520525	0.15071232032848	0.496352703494868	"3110053B16Rik"	4.17827735305153	4.00034604744791	3.79435263948369	4.44463933316998	3.96223946541829	4.46123813562247
"3110056K07Rik"	1589	-0.337972644897228	2.55038860983464	1.8040189611559	0.221369713665137	0.567896299127188	"3110056K07Rik"	2.34158796447719	2.33469254517745	2.45133013714846	2.85237217950653	2.65412795658183	2.61502021119081
"3110082I17Rik"	1909	0.38905857298688	4.75875452212781	7.68774520416098	0.02774532695136	0.312074695629382	"3110082I17Rik"	5.02357561017041	4.52088678922132	5.16343114467789	4.67705360246978	3.9969238210423	4.86240881930317
"3110083C13Rik"	877	-0.149840442938359	1.47076262104411	0.16171955748738	0.699641036379746	0.881625576491561	"3110083C13Rik"	1.64481791508376	0.155963628075128	1.78433361974489	1.1991205272207	0.721293142198248	2.17012734070163
"3110099E03Rik"	2644	-0.274976427052645	2.21012997328877	0.963251863149991	0.359244370917501	0.674806174583882	"3110099E03Rik"	2.357291377358	2.6620528135822	0.735862021635507	2.5916118883376	2.77895615057061	1.21170673259531
"3300002I08Rik"	21977	-0.261747421352286	4.2228255964463	2.86526053748449	0.134589374735233	0.480129207378321	"3300002I08Rik"	3.87977656368921	4.68248039512657	3.38386925583985	4.1371799982378	5.03335276068097	3.55023771447109
"3300005D01Rik"	1281	0.0538135993616032	3.29074739048811	0.05299921475741	0.824543903420745	0.937138072517512	"3300005D01Rik"	3.21481968545601	3.09105845092113	3.52894946564763	3.49212590760318	2.56447392924128	3.56888624864231
"3425401B19Rik"	7104	-0.298868734404898	3.00681867643889	1.26495558652468	0.297999902982493	0.63148341445774	"3425401B19Rik"	2.71509056408086	2.43891690003007	3.26920085589979	2.661351834883	3.32084473336729	3.35633218251172
"3830403N18Rik"	1364	0.141730103655262	2.0439564233255	0.243365265678459	0.636968513282265	0.848851924661954	"3830403N18Rik"	2.22660057587095	2.49801880552931	1.46974216118503	2.2730882582695	2.22736548529519	1.27364727225973
"3830406C13Rik"	7994	-0.0421359451645936	5.55148090185496	0.129510376095809	0.72961177456154	0.89509659638337	"3830406C13Rik"	5.50979492401543	5.53096578577217	5.54717012802763	5.51987211102507	5.68179781828308	5.51417362043386
"4632415L05Rik"	4114	-0.359847663671724	2.83466699665585	1.43639237476058	0.269933561441559	0.607742236069305	"4632415L05Rik"	1.98519553452882	2.5361164377895	3.25999085801068	2.72787543030948	3.23627764905187	2.92592278872376
"4732490B19Rik"	2446	-0.617025342613589	2.82266997154557	3.59129515564956	0.100166422047933	0.444345263172168	"4732490B19Rik"	2.72722714312838	2.4785859542969	1.95384462794907	3.02103223325764	3.90859748916795	2.03358493136684
"4831440E17Rik"	4677	-0.256796196341377	1.82455114323712	0.500984336436302	0.502073902082748	0.775952312557735	"4831440E17Rik"	1.29949109589387	2.10051131801647	1.53228074839912	1.94984101184995	2.65412795658183	1.0441151455037
"4833407H14Rik"	1214	-0.0492827511560272	5.93813083000183	0.199082752486962	0.669012269349295	0.865218704853836	"4833407H14Rik"	5.62940435561713	5.78542927731682	6.24371315391886	5.57512249990048	5.95086518550939	6.28092171905456
"4833420G17Rik"	3341	-0.0293812298957637	6.12300431336217	0.0534266139742194	0.823852033015143	0.936909647474896	"4833420G17Rik"	5.91718379571595	6.12865332828129	6.24020478050209	6.04839017640531	5.87364725512108	6.44553861313692
"4833439L19Rik"	4185	-0.127613309243067	8.13161437442259	2.51010968252662	0.157379233622473	0.505382620164405	"4833439L19Rik"	8.04597281978346	7.88739816021614	8.22890999759902	8.08759440838514	7.97108775042269	8.48560028775582
"4921504E06Rik"	2004	-0.403579202969042	2.86182914551073	1.56022618331556	0.252000451303039	0.593983093703635	"4921504E06Rik"	2.5334979872296	2.62717861561289	2.67569797289697	3.17202256939062	3.59436367797123	2.24933754021168
"4921511C10Rik"	1463	-0.165802770321473	2.30599516484278	0.187895659856936	0.677790537864121	0.869318642539207	"4921511C10Rik"	2.13846680030279	2.7457193508034	0.735862021635507	1.64014672368098	3.75496194643835	0.588105525618397
"4921515E04Rik"	2309	-0.261971361649806	1.48349972699686	0.533043348032053	0.489168020814697	0.767392489796346	"4921515E04Rik"	1.51082224976064	1.65758610202918	0.625447009105822	1.70763263608899	2.39277860708665	0.37857887401785
"4921517D16Rik"	8401	-0.159633797073937	3.22399924238873	0.599071258134043	0.464405562060352	0.751773419283161	"4921517D16Rik"	3.14415982089685	3.56642831765821	2.51465459671412	3.21903412463976	3.9176774728322	2.5539267239553
"4921522P10Rik"	4523	-0.367558361772713	1.99859627911903	1.14236170923215	0.320813641942232	0.649792114920455	"4921522P10Rik"	2.13846680030279	2.12571577694311	0.625447009105822	2.08287003161211	3.09933712585159	0.727423474768671
"4921524J17Rik"	1595	0.0584989646370625	5.68037378434511	0.267268884637176	0.62118654615531	0.840872299363222	"4921524J17Rik"	5.74433772088426	5.54971022577421	5.81110498307436	5.74736363257195	5.40019755590963	5.77998770690933
"4921528I07Rik"	2024	-0.186518742693897	2.58323546104728	0.57793635473882	0.472082990584563	0.756537465812779	"4921528I07Rik"	2.1565295475488	3.07820483325592	2.04245612486571	2.38038014118519	3.32084473336729	2.12042594817173
"4921531C22Rik"	1905	-0.394116193924351	3.15706254301867	2.93050037884481	0.130897942131273	0.47766534338769	"4921531C22Rik"	3.11674390133669	3.20186117931257	2.49908214973224	3.37246663366958	3.3344695702318	3.27538068971721
"4921539E11Rik"	2576	-0.13622590121334	1.4848588236947	0.125768257590593	0.733362284098368	0.896978942888748	"4921539E11Rik"	1.71962143484481	1.69174149491916	0.681710568483165	1.10213926284144	2.16772662485335	1.21170673259531
"4922502N22Rik"	1149	-0.58056251691744	1.82470424534356	1.92396054925862	0.208213361989705	0.554778992568536	"4922502N22Rik"	2.06386564460764	2.04874165276559	-0.424463246783632	1.70763263608899	3.00024365579604	0.771025417200323
"4930402H24Rik"	8087	-0.00771406320293321	4.14840316777854	0.00197189469902976	0.965827857727524	0.98958160653452	"4930402H24Rik"	3.50295851169693	5.1030900061359	3.23200274713257	3.46312860821661	4.89308470950126	3.51861093529664
"4930404H24Rik"	8473	-0.778095246273862	2.30280752168778	3.20587755388947	0.116735895091946	0.463066820621751	"4930404H24Rik"	0.493087035700238	2.62717861561289	1.93081443999432	2.2730882582695	3.50079207766251	1.62206605037011
"4930405D11Rik"	1009	-0.718749454307821	2.66229020231161	7.91388243143099	0.0261810683107193	0.308043702754374	"4930405D11Rik"	2.34158796447719	2.37728999905312	2.04245612486571	3.20742407134934	3.25072090660627	2.40965555124329
"4930405H06Rik"	11207	-0.480825558554139	1.52134452625928	2.0260148746207	0.197867436481698	0.546350268134993	"4930405H06Rik"	1.26660574005607	2.19879018216223	-0.31031141933796	1.9216972421515	2.36649350277566	0.261175962481127
"4930412F09Rik"	1327	-0.439526395653721	1.92580219728849	1.15415022442217	0.318507634302935	0.647944871515892	"4930412F09Rik"	1.71962143484481	1.30722056898972	1.95384462794907	2.40091320248807	2.46887715076016	1.41777621875638
"4930412M03Rik"	3016	0.162600521562612	1.50388184481512	0.216439927568548	0.655970688031254	0.85906265754375	"4930412M03Rik"	1.36309498817632	1.72510693451722	1.62128186676472	1.64014672368098	1.0859281030367	1.47162403689887
"4930426D05Rik"	2112	0.424327324491286	1.68997394821427	0.835648141453538	0.391211037929828	0.697795966168969	"4930426D05Rik"	1.7437181810948	1.75771813675362	1.90741064189645	2.05722747979113	-0.021884888147599	1.77979522152725
"4930430E12Rik"	2286	-0.249681005610697	2.61217393222165	0.514274882900029	0.4966480920683	0.773053864557784	"4930430E12Rik"	2.02506675793736	2.69610385815007	2.54530411818653	2.5916118883376	3.48865709007858	1.90249448018092
"4930430F08Rik"	3993	0.664309565404016	1.96195303929834	2.88841541275937	0.133263289246029	0.478919599124553	"4930430F08Rik"	1.6189959509577	2.6620528135822	2.12593854511582	1.10213926284144	2.69694870998998	0.636055329996285
"4930430F21Rik"	804	-0.404917722132671	2.12076112673354	1.73394501866878	0.229604943898322	0.57320417444286	"4930430F21Rik"	0.435075226751638	3.21366328777516	0.887094369841669	1.1991205272207	3.3344695702318	1.24300939559697
"4930431P03Rik"	2282	-0.179558438123792	2.77363294949186	0.381661575586061	0.556380206477818	0.804910335474343	"4930431P03Rik"	1.6951153640216	3.9016574944338	1.59222064432109	1.83381379176639	3.59436367797123	2.33898368574492
"4930432E11Rik"	5675	-0.265722616122739	1.4396487355297	0.612730041322623	0.459560427162261	0.748724653839843	"4930432E11Rik"	1.42401278931693	2.12571577694311	-0.204533233905539	1.53260224272206	2.25628517324476	0.37857887401785
"4930432J09Rik"	3132	-0.0479748811501681	2.64679665121135	0.0136270613010844	0.910366901546188	0.96732560788064	"4930432J09Rik"	2.43334247462381	2.64472108857121	2.51465459671412	2.64423034761666	3.58299378238549	1.44495134336012
"4930432L08Rik"	1608	-0.801228000928845	1.86165205605658	6.4058792527845	0.0393601907574612	0.339364858350697	"4930432L08Rik"	1.29949109589387	2.29079897946721	0.375491805316683	2.20466153009429	2.73853504778517	1.36184037341943
"4930433N12Rik"	1382	-0.277831163413598	2.161297791446	0.467386410360153	0.516297790538296	0.784369109378523	"4930433N12Rik"	2.47712031207002	2.35614848458185	0.305596984675291	1.83381379176639	3.41362219262092	0.682462592564042
"4930444P10Rik"	1849	-0.494037759273452	1.60478243758112	1.67867961170361	0.236410065572476	0.579942521721072	"4930444P10Rik"	1.36309498817632	1.11923324503608	1.50135029708024	1.64014672368098	2.36649350277566	1.44495134336012
"4930445E18Rik"	11198	-0.326582761812926	3.85908400464544	0.989920133305978	0.353084563455491	0.669405236337057	"4930445E18Rik"	3.53092234077204	3.59378033881923	3.78153685718858	4.36327136147497	4.41113016660391	3.07252425019357
"4930447M23Rik"	2338	-0.506731357138319	2.7898401521912	2.47317901309689	0.160043547869572	0.50879194324963	"4930447M23Rik"	2.12017503451621	2.7457193508034	2.57531602435298	3.12342734899197	3.5365963741494	2.26467076150451
"4930452G13Rik"	1080	0.624561877278803	1.97347932282072	1.65210491221163	0.239785031696342	0.581891391517911	"4930452G13Rik"	1.42401278931693	3.09105845092113	0.0729628401516569	0.234477124970936	3.47641916462334	-1.37477865037838
"4930453N24Rik"	5965	0.0591526743547764	5.44562562650187	0.251195961267513	0.63169329844915	0.845850122666638	"4930453N24Rik"	5.47242986926109	5.43340658679599	5.51656064688171	5.38207832130822	5.45735556072216	5.40770127010472
